trial_id,fold_id,year,aggregate_observations,mean_net_return,hac_t
T0238,F03,2021,158,0.005706051384144828,1.0000324131143408
T0238,F04,2021,190,0.000180846495516789,0.04579136298267838
T0238,F05,2022,53,-0.011789989588861335,-1.326313437926648
T0238,F06,2022,99,-0.010609087166354517,-1.5116433415693962
T0238,F07,2023,265,-0.0005916194056742028,-0.155368227287163
T0238,F08,2023,232,0.0032415272806570693,0.9061374247478114
T0239,F01,2020,152,-0.0004483494194141183,-0.1936202431223667
T0239,F02,2020,118,-0.0024872464036330057,-0.9416996520964871
T0239,F03,2021,161,0.004019702602627139,1.1643572838595322
T0239,F04,2021,110,0.00025589147923116854,0.08290136763688859
T0239,F05,2022,74,-0.0078014480516330155,-2.4120111195639358
T0239,F06,2022,90,-0.0032323191912894647,-1.2921881071147434
T0239,F07,2023,103,-0.002457485496343616,-0.9193857116026297
T0239,F08,2023,95,-0.001970188649865253,-0.996113768634181
T0240,F01,2020,107,-0.0032860379105839536,-0.8446484789898466
T0240,F02,2020,80,-0.0017952259379236286,-0.36066987394514
T0240,F03,2021,107,0.009063806901829693,1.4464968085867251
T0240,F04,2021,76,-0.00261531413559463,-0.5439702967962927
T0240,F05,2022,52,-0.014756373477972597,-1.956621733286203
T0240,F06,2022,63,-0.0037650390392818135,-0.8718168758913322
T0240,F07,2023,72,0.003766629602928395,0.7685676373903687
T0240,F08,2023,77,0.00227624293790836,0.6449896679877444
T0241,F01,2020,7718,-0.0017966158372935584,-11.098853901088928
T0241,F02,2020,14676,-0.0017213237738854558,-12.463216282884375
T0241,F03,2021,14617,-0.0015549782783915026,-7.420038289981876
T0241,F04,2021,14954,-0.001779499726741516,-11.519399362809956
T0241,F05,2022,13648,-0.002299109451882133,-13.107642280528628
T0241,F06,2022,14788,-0.0020882826687093296,-16.526549965832697
T0241,F07,2023,14856,-0.0019381964764326122,-15.577573531436556
T0241,F08,2023,15908,-0.0018727798809018816,-18.882056658031434
T0242,F01,2020,4475,-0.0013297205855039495,-2.5266617542210246
T0242,F02,2020,10421,-0.001761068770783895,-3.8396988969177497
T0242,F03,2021,10797,-0.0010882308215688719,-1.523873821031754
T0242,F04,2021,10848,-0.0015855344157378064,-3.243194374058459
T0242,F05,2022,9812,-0.0029796572290818673,-5.134370745563961
T0242,F06,2022,10799,-0.002279099887497548,-5.396442037247373
T0242,F07,2023,11006,-0.0017987615526378312,-4.4900019805307645
T0242,F08,2023,12224,-0.0014649197605672993,-4.760537978434552
T0243,F01,2020,2256,-0.0015684498587011106,-1.081005758601321
T0243,F02,2020,6025,-0.0007370832462046864,-0.7051703369988644
T0243,F03,2021,6282,0.0011657407078445386,0.6893477070414501
T0243,F04,2021,6197,-0.0008702726733921303,-0.71346676895795
T0243,F05,2022,5579,-0.005477718872471487,-3.8173717882638316
T0243,F06,2022,6335,-0.0034682401783054594,-3.3887262145080914
T0243,F07,2023,6735,-0.0005910338782198624,-0.5951380254162838
T0243,F08,2023,7408,-0.00031448536150570366,-0.4501241237403771
T0244,F01,2020,1458,-0.0012926300644802758,-0.4361014158720593
T0244,F02,2020,3872,0.0011131137314489723,0.5483677020574382
T0244,F03,2021,4335,0.0048329933446242136,1.62020364030083
T0244,F04,2021,4154,0.002045715004267378,0.9891599592766513
T0244,F05,2022,3762,-0.009260655353528605,-3.666386560042705
T0244,F06,2022,4292,-0.004197510915205352,-2.386670418395937
T0244,F07,2023,4450,-0.000690161915889014,-0.39559262631780906
T0244,F08,2023,4877,0.0009227434736116774,0.7756859778201506
T0245,F01,2020,7753,-0.0019369511213617092,-11.920518671620645
T0245,F02,2020,14609,-0.0017613350444004236,-12.799417219889994
T0245,F03,2021,14737,-0.0013058984904102489,-6.140731443483433
T0245,F04,2021,14844,-0.001718345854805991,-11.086392441268902
T0245,F05,2022,13420,-0.002463179552541706,-13.877556221169257
T0245,F06,2022,14749,-0.0020993189956212688,-15.792414723444416
T0245,F07,2023,14705,-0.0018687689929418924,-14.67734167247815
T0245,F08,2023,15876,-0.001853866688677825,-19.27917804102648
T0246,F01,2020,4543,-0.0019635848537216723,-3.7498209148454795
T0246,F02,2020,10574,-0.0015389254237227572,-3.414058532400656
T0246,F03,2021,11351,-0.00019642661448235343,-0.2924108285581015
T0246,F04,2021,11087,-0.0012861438495627628,-2.696874878847125
T0246,F05,2022,10136,-0.0029883235868014353,-5.16840528203106
T0246,F06,2022,11111,-0.0023336424520588412,-5.537778039276967
T0246,F07,2023,11170,-0.0016232131597351202,-3.924426456889713
T0246,F08,2023,12196,-0.001640431193354652,-5.232764048931491
T0247,F01,2020,2328,-0.0011424610952438035,-0.7421592812252691
T0247,F02,2020,5934,-0.00033866789965245986,-0.3195382932092094
T0247,F03,2021,6644,0.001426138520648748,0.8645060832328675
T0247,F04,2021,6292,-0.0007013828271686424,-0.5805669081565492
T0247,F05,2022,5752,-0.006471518026986853,-4.475625085603455
T0247,F06,2022,6417,-0.0037202014812546566,-3.9065675729976395
T0247,F07,2023,6702,-0.0003676102982482333,-0.3634997830170041
T0247,F08,2023,7199,-0.0007720145303276074,-1.109471654500865
T0248,F01,2020,1397,-0.0006616247443240759,-0.2320360224376653
T0248,F02,2020,3876,0.0006212358211754091,0.3067088295931146
T0248,F03,2021,4317,0.004697927689847201,1.5599945562672992
T0248,F04,2021,4022,0.0011517502807216553,0.550692854670088
T0248,F05,2022,3783,-0.009535871703597118,-3.896479540618809
T0248,F06,2022,4193,-0.004966186802343456,-2.8557851116416435
T0248,F07,2023,4349,0.00032526016399644545,0.18027829590113892
T0248,F08,2023,4775,0.0008860204964731073,0.7380708478481853
T0249,F01,2020,8104,-0.001888433564362563,-11.66750861846676
T0249,F02,2020,14744,-0.0017431784289288178,-12.16872955041992
T0249,F03,2021,14674,-0.0015258129433574105,-7.324515205188401
T0249,F04,2021,14858,-0.0017268385407477362,-10.812578036416399
T0249,F05,2022,12303,-0.0023047822091596206,-13.081152111138076
T0249,F06,2022,14241,-0.00209291996536165,-16.59019505015498
T0249,F07,2023,14315,-0.0019516608838576212,-15.142597230206311
T0249,F08,2023,15940,-0.0018000432657144661,-18.51261368302776
T0250,F01,2020,4995,-0.0016819324325507172,-3.001266500346668
T0250,F02,2020,10435,-0.0011897540869157388,-2.5017945810051265
T0250,F03,2021,11567,-0.000734928601139179,-1.0985210884373304
T0250,F04,2021,11525,-0.0011367852775634568,-2.3241659290186556
T0250,F05,2022,8926,-0.0029699904840476007,-5.0600957273809835
T0250,F06,2022,10617,-0.0022190426038781706,-5.533055929674002
T0250,F07,2023,10783,-0.0016752865863560416,-3.7748513115837206
T0250,F08,2023,11864,-0.0014218702977770302,-4.412229233146706
T0251,F01,2020,2214,-0.0017397688982169824,-1.2420997793963764
T0251,F02,2020,5848,0.0005698564051847773,0.5129378076386794
T0251,F03,2021,6734,0.0011726431049036026,0.6955456867763894
T0251,F04,2021,6643,-0.0001523937418299858,-0.1274102576472373
T0251,F05,2022,5227,-0.004599186918560817,-3.260060241681152
T0251,F06,2022,6136,-0.0029214056019914096,-3.1839895940305136
T0251,F07,2023,6284,-0.0007533755687043137,-0.7234788987143059
T0251,F08,2023,6851,-2.3113653106127828e-05,-0.030980465137397998
T0252,F01,2020,1325,-0.00027056343202966495,-0.10714466111592605
T0252,F02,2020,3534,0.0019619631546482553,0.9670766930904949
T0252,F03,2021,4201,0.005422859295997811,1.7543821991582977
T0252,F04,2021,4187,0.0005594068022072939,0.25843139148870936
T0252,F05,2022,3288,-0.006013251052935374,-2.3859027341225225
T0252,F06,2022,3933,-0.0043106127129070755,-2.5180559752854053
T0252,F07,2023,3814,-0.0009304472024470929,-0.5291832788348105
T0252,F08,2023,4351,0.0018900410790035648,1.484512481575922
T0253,F01,2020,7718,-0.0017966158372935584,-11.098853901088928
T0253,F02,2020,14676,-0.0017213237738854558,-12.463216282884375
T0253,F03,2021,14617,-0.0015549782783915026,-7.420038289981876
T0253,F04,2021,14954,-0.001779499726741516,-11.519399362809956
T0253,F05,2022,13648,-0.002299109451882133,-13.107642280528628
T0253,F06,2022,14788,-0.0020882826687093296,-16.526549965832697
T0253,F07,2023,14856,-0.0019381964764326122,-15.577573531436556
T0253,F08,2023,15908,-0.0018727798809018816,-18.882056658031434
T0254,F01,2020,4475,-0.0013297205855039495,-2.5266617542210246
T0254,F02,2020,10421,-0.001761068770783895,-3.8396988969177497
T0254,F03,2021,10797,-0.0010882308215688719,-1.523873821031754
T0254,F04,2021,10848,-0.0015855344157378064,-3.243194374058459
T0254,F05,2022,9812,-0.0029796572290818673,-5.134370745563961
T0254,F06,2022,10799,-0.002279099887497548,-5.396442037247373
T0254,F07,2023,11006,-0.0017987615526378312,-4.4900019805307645
T0254,F08,2023,12224,-0.0014649197605672993,-4.760537978434552
T0255,F01,2020,2256,-0.0015684498587011106,-1.081005758601321
T0255,F02,2020,6025,-0.0007370832462046864,-0.7051703369988644
T0255,F03,2021,6282,0.0011657407078445386,0.6893477070414501
T0255,F04,2021,6197,-0.0008702726733921303,-0.71346676895795
T0255,F05,2022,5579,-0.005477718872471487,-3.8173717882638316
T0255,F06,2022,6335,-0.0034682401783054594,-3.3887262145080914
T0255,F07,2023,6735,-0.0005910338782198624,-0.5951380254162838
T0255,F08,2023,7408,-0.00031448536150570366,-0.4501241237403771
T0256,F01,2020,1458,-0.0012926300644802758,-0.4361014158720593
T0256,F02,2020,3872,0.0011131137314489723,0.5483677020574382
T0256,F03,2021,4335,0.0048329933446242136,1.62020364030083
T0256,F04,2021,4154,0.002045715004267378,0.9891599592766513
T0256,F05,2022,3762,-0.009260655353528605,-3.666386560042705
T0256,F06,2022,4292,-0.004197510915205352,-2.386670418395937
T0256,F07,2023,4450,-0.000690161915889014,-0.39559262631780906
T0256,F08,2023,4877,0.0009227434736116774,0.7756859778201506
T0257,F01,2020,7753,-0.0019369511213617092,-11.920518671620645
T0257,F02,2020,14609,-0.0017613350444004236,-12.799417219889994
T0257,F03,2021,14737,-0.0013058984904102489,-6.140731443483433
T0257,F04,2021,14844,-0.001718345854805991,-11.086392441268902
T0257,F05,2022,13420,-0.002463179552541706,-13.877556221169257
T0257,F06,2022,14749,-0.0020993189956212688,-15.792414723444416
T0257,F07,2023,14705,-0.0018687689929418924,-14.67734167247815
T0257,F08,2023,15876,-0.001853866688677825,-19.27917804102648
T0258,F01,2020,4543,-0.0019635848537216723,-3.7498209148454795
T0258,F02,2020,10574,-0.0015389254237227572,-3.414058532400656
T0258,F03,2021,11351,-0.00019642661448235343,-0.2924108285581015
T0258,F04,2021,11087,-0.0012861438495627628,-2.696874878847125
T0258,F05,2022,10136,-0.0029883235868014353,-5.16840528203106
T0258,F06,2022,11111,-0.0023336424520588412,-5.537778039276967
T0258,F07,2023,11170,-0.0016232131597351202,-3.924426456889713
T0258,F08,2023,12196,-0.001640431193354652,-5.232764048931491
T0259,F01,2020,2328,-0.0011424610952438035,-0.7421592812252691
T0259,F02,2020,5934,-0.00033866789965245986,-0.3195382932092094
T0259,F03,2021,6644,0.001426138520648748,0.8645060832328675
T0259,F04,2021,6292,-0.0007013828271686424,-0.5805669081565492
T0259,F05,2022,5752,-0.006471518026986853,-4.475625085603455
T0259,F06,2022,6417,-0.0037202014812546566,-3.9065675729976395
T0259,F07,2023,6702,-0.0003676102982482333,-0.3634997830170041
T0259,F08,2023,7199,-0.0007720145303276074,-1.109471654500865
T0260,F01,2020,1397,-0.0006616247443240759,-0.2320360224376653
T0260,F02,2020,3876,0.0006212358211754091,0.3067088295931146
T0260,F03,2021,4317,0.004697927689847201,1.5599945562672992
T0260,F04,2021,4022,0.0011517502807216553,0.550692854670088
T0260,F05,2022,3783,-0.009535871703597118,-3.896479540618809
T0260,F06,2022,4193,-0.004966186802343456,-2.8557851116416435
T0260,F07,2023,4349,0.00032526016399644545,0.18027829590113892
T0260,F08,2023,4775,0.0008860204964731073,0.7380708478481853
T0261,F01,2020,8104,-0.001888433564362563,-11.66750861846676
T0261,F02,2020,14744,-0.0017431784289288178,-12.16872955041992
T0261,F03,2021,14674,-0.0015258129433574105,-7.324515205188401
T0261,F04,2021,14858,-0.0017268385407477362,-10.812578036416399
T0261,F05,2022,12303,-0.0023047822091596206,-13.081152111138076
T0261,F06,2022,14241,-0.00209291996536165,-16.59019505015498
T0261,F07,2023,14315,-0.0019516608838576212,-15.142597230206311
T0261,F08,2023,15940,-0.0018000432657144661,-18.51261368302776
T0262,F01,2020,4995,-0.0016819324325507172,-3.001266500346668
T0262,F02,2020,10435,-0.0011897540869157388,-2.5017945810051265
T0262,F03,2021,11567,-0.000734928601139179,-1.0985210884373304
T0262,F04,2021,11525,-0.0011367852775634568,-2.3241659290186556
T0262,F05,2022,8926,-0.0029699904840476007,-5.0600957273809835
T0262,F06,2022,10617,-0.0022190426038781706,-5.533055929674002
T0262,F07,2023,10783,-0.0016752865863560416,-3.7748513115837206
T0262,F08,2023,11864,-0.0014218702977770302,-4.412229233146706
T0263,F01,2020,2214,-0.0017397688982169824,-1.2420997793963764
T0263,F02,2020,5848,0.0005698564051847773,0.5129378076386794
T0263,F03,2021,6734,0.0011726431049036026,0.6955456867763894
T0263,F04,2021,6643,-0.0001523937418299858,-0.1274102576472373
T0263,F05,2022,5227,-0.004599186918560817,-3.260060241681152
T0263,F06,2022,6136,-0.0029214056019914096,-3.1839895940305136
T0263,F07,2023,6284,-0.0007533755687043137,-0.7234788987143059
T0263,F08,2023,6851,-2.3113653106127828e-05,-0.030980465137397998
T0264,F01,2020,1325,-0.00027056343202966495,-0.10714466111592605
T0264,F02,2020,3534,0.0019619631546482553,0.9670766930904949
T0264,F03,2021,4201,0.005422859295997811,1.7543821991582977
T0264,F04,2021,4187,0.0005594068022072939,0.25843139148870936
T0264,F05,2022,3288,-0.006013251052935374,-2.3859027341225225
T0264,F06,2022,3933,-0.0043106127129070755,-2.5180559752854053
T0264,F07,2023,3814,-0.0009304472024470929,-0.5291832788348105
T0264,F08,2023,4351,0.0018900410790035648,1.484512481575922
T0265,F01,2020,7407,-0.0018543406982853429,-11.632512205528428
T0265,F02,2020,14568,-0.0018445326713920495,-12.647030775298832
T0265,F03,2021,14513,-0.0016511975017885349,-7.692130050162626
T0265,F04,2021,14780,-0.002101083574055659,-13.35616945382916
T0265,F05,2022,13740,-0.0023253659075317358,-12.979558136753129
T0265,F06,2022,14860,-0.002192533503325294,-16.912378054884602
T0265,F07,2023,14863,-0.0019956391038101788,-16.47404557394084
T0265,F08,2023,15830,-0.0018993718872571752,-19.150172936451835
T0266,F01,2020,4239,-0.0016952748054035155,-3.197783375963265
T0266,F02,2020,10085,-0.0018464567048507021,-3.93903577100999
T0266,F03,2021,10274,-0.0011509546031578388,-1.6145481346445814
T0266,F04,2021,10448,-0.0019221406295038875,-3.848923637984596
T0266,F05,2022,9400,-0.0028875357317392544,-4.885692699999648
T0266,F06,2022,10650,-0.0023509694830134245,-5.602586004099076
T0266,F07,2023,10880,-0.0017168206239037717,-4.270322649237452
T0266,F08,2023,12025,-0.0015242329025537675,-4.836829684765
T0267,F01,2020,2171,-0.0007238563283466788,-0.49651003025697377
T0267,F02,2020,6020,-0.0014323843481736395,-1.3107900356910516
T0267,F03,2021,6152,0.0007954445147883718,0.47072323447776593
T0267,F04,2021,6200,-0.001650201799883164,-1.3352010311495885
T0267,F05,2022,5563,-0.005223834399092006,-3.7291624143514075
T0267,F06,2022,6451,-0.0033124876964977126,-3.3420513527617985
T0267,F07,2023,6727,-0.0014634636681758605,-1.4880422846700303
T0267,F08,2023,7520,-0.0007475945318926332,-1.0617229522827996
T0268,F01,2020,1365,-0.0010392539544003192,-0.38785796565522956
T0268,F02,2020,3931,0.0002909938819685015,0.14936041881483234
T0268,F03,2021,4202,0.005417955497739069,1.8424534328518531
T0268,F04,2021,4365,0.0008431981144207927,0.40775234400790683
T0268,F05,2022,3762,-0.00980498403138654,-3.9484324508798867
T0268,F06,2022,4354,-0.004464813983662455,-2.5454610732822953
T0268,F07,2023,4512,-0.0005025670595573411,-0.28604792658798367
T0268,F08,2023,5118,0.0007373560555975118,0.6580024220967431
T0269,F01,2020,5887,-0.0018206243209588314,-9.340136604238836
T0269,F02,2020,12621,-0.002128444927221802,-13.817808050125866
T0269,F03,2021,13223,-0.001826143254690448,-8.02816004388677
T0269,F04,2021,13541,-0.0020298108090037554,-12.386060067072524
T0269,F05,2022,12309,-0.0023344624663412185,-12.247757189329613
T0269,F06,2022,13457,-0.002123129841745212,-15.671554856994875
T0269,F07,2023,13034,-0.0019105070379880306,-14.89564500810114
T0269,F08,2023,14051,-0.0019856907121615264,-17.943385049416587
T0270,F01,2020,3518,-0.0014350802850955477,-2.4660989766577006
T0270,F02,2020,8653,-0.0022831724435638046,-4.676706256996259
T0270,F03,2021,9664,-0.0012220673688530588,-1.7196023316113196
T0270,F04,2021,9432,-0.0017508427309655156,-3.5025518942118095
T0270,F05,2022,8434,-0.0033210380882335573,-5.618944896338662
T0270,F06,2022,9279,-0.002410322079744443,-5.625938834820187
T0270,F07,2023,9181,-0.0017403740384303859,-3.9628061665769057
T0270,F08,2023,10043,-0.0015612542800350398,-4.547168621762531
T0271,F01,2020,1975,-0.0008438958441784332,-0.5575245964865488
T0271,F02,2020,5388,-0.0018584728233653105,-1.6434295196083308
T0271,F03,2021,6126,0.0008165458815929962,0.4921486427897389
T0271,F04,2021,6023,-0.0009768393615514671,-0.8253136156103569
T0271,F05,2022,5208,-0.005490868376095559,-3.7305597728251367
T0271,F06,2022,5710,-0.003376608253184358,-3.43582654962355
T0271,F07,2023,5856,-0.0011605294714459992,-1.0926584473041774
T0271,F08,2023,6411,-0.0007178325899947367,-0.9429341577374006
T0272,F01,2020,1337,-0.00016914694409772882,-0.05672217748016643
T0272,F02,2020,3733,-0.00034868520491518183,-0.18257430911478967
T0272,F03,2021,4277,0.004648508836371196,1.5768558258979464
T0272,F04,2021,4198,0.0012710573711005905,0.5865840523373784
T0272,F05,2022,3684,-0.007850043871620648,-3.15081324823837
T0272,F06,2022,4029,-0.004039519890655053,-2.1816516236828614
T0272,F07,2023,4031,-0.0010071307996029136,-0.5416382231478777
T0272,F08,2023,4454,0.0004106167557867238,0.3298210492187372
T0273,F01,2020,5639,-0.0021017033813647175,-10.171587073746517
T0273,F02,2020,12345,-0.0019676825459357546,-13.32862923927388
T0273,F03,2021,12472,-0.0020646093576210797,-9.296534267423453
T0273,F04,2021,12694,-0.0022370995668279914,-13.318395543453363
T0273,F05,2022,11702,-0.002513430219548331,-13.869246022322029
T0273,F06,2022,12749,-0.0023629358397969343,-18.12671863137002
T0273,F07,2023,12830,-0.0021272545546085378,-16.124615746569265
T0273,F08,2023,13940,-0.002027748451349338,-19.09595430410077
T0274,F01,2020,3809,-0.0015280662732010382,-2.4804375732473147
T0274,F02,2020,9094,-0.0021586118187283338,-4.441646581929642
T0274,F03,2021,9332,-0.002171708424290578,-3.1904001748896875
T0274,F04,2021,9570,-0.002116806253938239,-4.0819473913359925
T0274,F05,2022,8792,-0.003279300359018041,-5.5192765849040235
T0274,F06,2022,9587,-0.002583245685576132,-6.358504718171358
T0274,F07,2023,9791,-0.0020134258783778363,-4.936031595189496
